Timestamp,Value
1389279600,1.363270
1389214800,1.355300
1389200400,1.361780
1389193200,1.356710
1389121200,1.363970
1389114000,1.359620
1389103200,1.365600
1389081600,1.361000
1389038400,1.365270
1388995200,1.357100
1388685600,1.367630
1388682000,1.362920
1388426400,1.381860
1388386800,1.372800
1388149200,1.389290
1387900800,1.365460
1387818000,1.371640
1387562400,1.366470
1387558800,1.370900
1387530000,1.362450
1387443600,1.369090
1387429200,1.364890
1387400400,1.381110
1387378800,1.373150
1387357200,1.377790
1387299600,1.372290
1387202400,1.379810
1386964800,1.371240
1386946800,1.375410
1386939600,1.370890
1386788400,1.381030
1386756000,1.374060
1386694800,1.379450
1386342000,1.361880
1386338400,1.367800
1386255600,1.354300
1386230400,1.363900
1386172800,1.352800
1386093600,1.361330
1386039600,1.352400
1385701200,1.362130
1385578800,1.355870
1385550000,1.361260
1385481600,1.352080
1385460000,1.357100
1385398800,1.348990
1385341200,1.355970
1385028000,1.339910
1384909200,1.357700
1384869600,1.348750
1384855200,1.354260
1384812000,1.349550
1384794000,1.354140
1384513200,1.343200
1384452000,1.348830
1384434000,1.341800
1384387200,1.349670
1384362000,1.338980
1384272000,1.345580
1384254000,1.335880
1384196400,1.341580
1383930000,1.331750
1383922800,1.343750
1383897600,1.338810
1383858000,1.344910
1383850800,1.338500
1383847200,1.342580
1383836400,1.329540
1383753600,1.354700
1383670800,1.344890
1383588000,1.352400
1383541200,1.344180
1383166800,1.373870
1383163200,1.369530
1383159600,1.378430
1383102000,1.373250
1383062400,1.381270
1383044400,1.375350
1382925600,1.381730
1382713200,1.377430
1382684400,1.383210
1382612400,1.376410
1382605200,1.382190
1382536800,1.374110
1382508000,1.379240
1382371200,1.365080
1382101200,1.370350
1381946400,1.347250
1381935600,1.356710
1381842000,1.347910
1381762800,1.359730
1381518000,1.352290
1381496400,1.358110
1381352400,1.348550
1381251600,1.360680
1381165200,1.354230
1381143600,1.359070
1380913200,1.353800
1380823200,1.364560
1380726000,1.350480
1380618000,1.358750
1380499200,1.347680
1380301200,1.356390
1380222000,1.347190
1380132000,1.353690
1380088800,1.346200
1379894400,1.354660
1379696400,1.349770
1379588400,1.356810
1379394000,1.332490
1379343600,1.338520
1379336400,1.334000
1379293200,1.338140
1379091600,1.325390
1379084400,1.332100
1379059200,1.326390
1379005200,1.332420
1378998000,1.325500
1378929600,1.332410
1378821600,1.323010
1378753200,1.328030
1378483200,1.312520
1378479600,1.317870
1378476000,1.310430
1378393200,1.322250
1378368000,1.316280
1378317600,1.321750
1378231200,1.313830
1378116000,1.322670
1377885600,1.317300
1377626400,1.339830
1377601200,1.332290
1377277200,1.340920
1377176400,1.329780
1377169200,1.336380
1377165600,1.332090
1377122400,1.338350
1377118800,1.333500
1377014400,1.345150
1376992800,1.332290
1376917200,1.337410
1376683200,1.331060
1376668800,1.337950
1376586000,1.320540
1376542800,1.331020
1376481600,1.323850
1376470800,1.328010
1376413200,1.323330
1375988400,1.339990
1375876800,1.326530
1375808400,1.332250
1375722000,1.323240
1375696800,1.329990
1375455600,1.318740
1375372800,1.326660
1375369200,1.319380
1375308000,1.334420
1375282800,1.320930
1375268400,1.329980
1375203600,1.323420
1375192800,1.330120
1375117200,1.323870
1375102800,1.329460
1374850800,1.325220
1374836400,1.329630
1374753600,1.316510
1374750000,1.323660
1374696000,1.317650
1374678000,1.325580
1374656400,1.319020
1374613200,1.323840
1374580800,1.316300
1374512400,1.321770
1374235200,1.309650
1374213600,1.314990
1374174000,1.306650
1374091200,1.315930
1374084000,1.308250
1374073200,1.317630
1374069600,1.312360
1374058800,1.316550
1374055200,1.312150
1374012000,1.317370
1373990400,1.309480
1373986800,1.313710
1373976000,1.304900
1373968800,1.309820
1373896800,1.299300
1373659200,1.309000
1373644800,1.299870
1373580000,1.312180
1373569200,1.301460
1373562000,1.306710
1373558400,1.300560
1373547600,1.307690
1373536800,1.302030
1373522400,1.314610
1373515200,1.306830
1373504400,1.320600
1373493600,1.287760
1373490000,1.294710
1373400000,1.275490
1373360400,1.289770
1373040000,1.280560
1372964400,1.293170
1372953600,1.288270
1372874400,1.303200
1372845600,1.292260
1372788000,1.303760
1372780800,1.298980
1372755600,1.307760
1372698000,1.301360
1372680000,1.305980
1372442400,1.299090
1372431600,1.310260
1372356000,1.299970
1372348800,1.304910
1372269600,1.298440
1372258800,1.305500
1372251600,1.301330
1372150800,1.315040
1372118400,1.310090
1372107600,1.314340
1372086000,1.305880
1372075200,1.312310
1372068000,1.307810
1371844800,1.315850
1371841200,1.309830
1371790800,1.325370
1371783600,1.319890
1371780000,1.324560
1371765600,1.319350
1371754800,1.323890
1371747600,1.316090
1371744000,1.322150
1371733200,1.318050
1371578400,1.341500
1371546000,1.332550
1371506400,1.338100
1371222000,1.329460
1371160800,1.337820
1371142800,1.327840
1371114000,1.339000
1371045600,1.326520
1371031200,1.333470
1370973600,1.325510
1370970000,1.331550
1370966400,1.323210
1370952000,1.329920
1370880000,1.318270
1370865600,1.322950
1370858400,1.317730
1370833200,1.322830
1370822400,1.318560
1370628000,1.324220
1370620800,1.319150
1370617200,1.328530
1370602800,1.322440
1370588400,1.326850
1370548800,1.322710
1370545200,1.330580
1370448000,1.306000
1370444400,1.311430
1370433600,1.305290
1370422800,1.310700
1370365200,1.304200
1370358000,1.310110
1370336400,1.305180
1370282400,1.310730
1370275200,1.295530
1370257200,1.304320
1370023200,1.294400
1370012400,1.301580
1370005200,1.296810
1369933200,1.306110
1369922400,1.294130
1369915200,1.300600
1369857600,1.291880
1369850400,1.296920
1369843200,1.292620
1369836000,1.297760
1369814400,1.283780
1369749600,1.294960
1369713600,1.288390
1369414800,1.295810
1369407600,1.291290
1369400400,1.299330
1369364400,1.290420
1369332000,1.295640
1369299600,1.282120
1369242000,1.299780
1369234800,1.291530
1369227600,1.295560
1369144800,1.284130
1369126800,1.290120
1369108800,1.286170
1369098000,1.290380
1368806400,1.279640
1368795600,1.288900
1368781200,1.285020
1368727200,1.292940
1368702000,1.284630
1368673200,1.288880
1368644400,1.284720
1368633600,1.288630
1368630000,1.284300
1368554400,1.299430
1368540000,1.294690
1368500400,1.302590
1368457200,1.294170
1368453600,1.299550
1368439200,1.295210
1368219600,1.299340
1368208800,1.293530
1368172800,1.305060
1368136800,1.301040
1368036000,1.319410
1367982000,1.307160
1367935200,1.313160
1367863200,1.305350
1367600400,1.315900
1367593200,1.303320
1367582400,1.313710
1367517600,1.303740
1367506800,1.321860
1367503200,1.312370
1367445600,1.321190
1367442000,1.316880
1367420400,1.324260
1367323200,1.305370
1367308800,1.312030
1367251200,1.307650
1367247600,1.311640
1366988400,1.299060
1366952400,1.304740
1366909200,1.298850
1366902000,1.309310
1366822800,1.297370
1366808400,1.303400
1366801200,1.295460
1366736400,1.302800
1366718400,1.297280
1366711200,1.308380
1366646400,1.301520
1366387200,1.312820
1366318800,1.304240
1366311600,1.309570
1366225200,1.300120
1366196400,1.319920
1366192800,1.315250
1366146000,1.320110
1366113600,1.302770
1366102800,1.308430
1366066800,1.302120
1366038000,1.310680
1366023600,1.305200
1365807600,1.312520
1365778800,1.303640
1365703200,1.313700
1365696000,1.308390
1365688800,1.313780
1365649200,1.304320
1365591600,1.312130
1365526800,1.302810
1365523200,1.307400
1365501600,1.300460
1365476400,1.306750
1365458400,1.299170
1365429600,1.303750
1365411600,1.296820
1365181200,1.303930
1365177600,1.298550
1365174000,1.302870
1365156000,1.290020
1365105600,1.294850
1365073200,1.278280
1365008400,1.286440
1364979600,1.278930
1364882400,1.287700
1364788800,1.277090
1364490000,1.284410
1364468400,1.275500
1364461200,1.281420
1364400000,1.275080
1364317200,1.288930
1364313600,1.282760
1364299200,1.288250
1364292000,1.283860
1364288400,1.288440
1364238000,1.282960
1364198400,1.304780
1364169600,1.296080
1363971600,1.300960
1363939200,1.288790
1363896000,1.292950
1363892400,1.288650
1363885200,1.294190
1363881600,1.288270
1363874400,1.293120
1363860000,1.287930
1363809600,1.297770
1363741200,1.285620
1363726800,1.292260
1363719600,1.284320
1363701600,1.296030
1363690800,1.291480
1363676400,1.296940
1363640400,1.292370
1363629600,1.299530
1363618800,1.291930
1363600800,1.297550
1363590000,1.288140
1363356000,1.310680
1363269600,1.291100
1363230000,1.298100
1363190400,1.292300
1363165200,1.306420
1363114800,1.301400
1363100400,1.307390
1363082400,1.299080
1363039200,1.305310
1362758400,1.295480
1362744000,1.313380
1362610800,1.296460
1362556800,1.307000
1362502800,1.301000
1362499200,1.305490
1362484800,1.301570
1362481200,1.307500
1362394800,1.298180
1362164400,1.304180
1362157200,1.296620
1362132000,1.310080
1362088800,1.305270
1362063600,1.313680
1362052800,1.309560
1362013200,1.316150
1361995200,1.308320
1361984400,1.313030
1361977200,1.306610
1361973600,1.312260
1361905200,1.303630
1361898000,1.312150
1361890800,1.305200
1361876400,1.311850
1361869200,1.301800
1361844000,1.308860
1361829600,1.304720
1361804400,1.331840
1361552400,1.314480
1361530800,1.324490
1361480400,1.316080
1361469600,1.323100
1361448000,1.316710
1361437200,1.327590
1361430000,1.323500
1361329200,1.343350
1361275200,1.332830
1361185200,1.337860
1361181600,1.332110
1360947600,1.337550
1360936800,1.330610
1360915200,1.339270
1360846800,1.331470
1360764000,1.351940
1360684800,1.340980
1360674000,1.346590
1360663200,1.336370
1360605600,1.342700
1360598400,1.336180
1360591200,1.341200
1360350000,1.335320
1360339200,1.340640
1360335600,1.336040
1360324800,1.342870
1360256400,1.337010
1360231200,1.357710
1360162800,1.349340
1360087200,1.359690
1360080000,1.350170
1360072800,1.356820
1360054800,1.345790
1359741600,1.371080
1359734400,1.358580
1359716400,1.367450
1359637200,1.354090
1359579600,1.358680
1359464400,1.341380
1359388800,1.347670
1359367200,1.342450
1359133200,1.347860
1359086400,1.334940
1359050400,1.339220
1359021600,1.328560
1359018000,1.334660
1358960400,1.326410
1358949600,1.335410
1358935200,1.328520
1358910000,1.332910
1358874000,1.327760
1358859600,1.336710
1358852400,1.326660
1358845200,1.337110
1358532000,1.328010
1358499600,1.339770
1358438400,1.333320
1358434800,1.337740
1358402400,1.326940
1358391600,1.331430
1358344800,1.325630
1358341200,1.332440
1358330400,1.326140
1358287200,1.331840
1358280000,1.326320
1358269200,1.335710
1358258400,1.330970
1358251200,1.338770
1358240400,1.333350
1358200800,1.339410
1358175600,1.333590
1358164800,1.338960
1358157600,1.334770
1358136000,1.340330
1357923600,1.332070
1357920000,1.336540
1357786800,1.303840
1357758000,1.307940
1357747200,1.303650
1357729200,1.309550
1357668000,1.305610
1357617600,1.313940
1357556400,1.301650
1357336800,1.308900
1357304400,1.299720
1357210800,1.316920
1357189200,1.312380
1357135200,1.327910
1357128000,1.323180
1357117200,1.329310
1356976800,1.317290
1356969600,1.322780
1356958800,1.317190
1356710400,1.323780
1356696000,1.316560
1356685200,1.325620
1356634800,1.320110
1356616800,1.328340
1356372000,1.317410
1356354000,1.323320
1356116400,1.315820
1356091200,1.323110
1356062400,1.317980
1356015600,1.329460
1355961600,1.318840
1355929200,1.330800
1355734800,1.314370
1355702400,1.318740
1355497200,1.306600
1355475600,1.311900
1355425200,1.305910
1355418000,1.309950
1355403600,1.304060
1355392800,1.309980
1355367600,1.305560
1355338800,1.309700
1355130000,1.288560
1354903200,1.295130
1354892400,1.287660
1354798800,1.308600
1354784400,1.304190
1354701600,1.312620
1354550400,1.303290
1354543200,1.307390
1354316400,1.298110
1354294800,1.302330
1354287600,1.296790
1354266000,1.302750
1354212000,1.294460
1354208400,1.301340
1354122000,1.287990
1353981600,1.300840
1353916800,1.294370
1353697200,1.299060
1353614400,1.285700
1353592800,1.289830
1353477600,1.273600
1353423600,1.282900
1353376800,1.276450
1353344400,1.281950
1353085200,1.269010
1352998800,1.280130
1352944800,1.271710
1352926800,1.277800
1352822400,1.267140
1352815200,1.272790
1352808000,1.266120
1352707200,1.273850
1352466000,1.268950
1352437200,1.278970
1352379600,1.271700
1352325600,1.278010
1352293200,1.273610
1352271600,1.287610
1352250000,1.278280
1352228400,1.282620
1352188800,1.276300
1351771200,1.298230
1351760400,1.292410
1351681200,1.302030
1351526400,1.288470
1351260000,1.295510
1351245600,1.288250
1351152000,1.302300
1351094400,1.294100
1351083600,1.298240
1351072800,1.292000
1351062000,1.299660
1351004400,1.295180
1350914400,1.308300
1350892800,1.302400
1350882000,1.306560
1350658800,1.301290
1350550800,1.312850
1350543600,1.308220
1350486000,1.313910
1350396000,1.301500
1350392400,1.306060
1350309600,1.292940
1350298800,1.297860
1350262800,1.289050
1350043200,1.299120
1349917200,1.282500
1349877600,1.291280
1349834400,1.283520
1349784000,1.296080
1349766000,1.290650
1349758800,1.299090
1349690400,1.293710
1349445600,1.307140
1349265600,1.288720
1349254800,1.293670
1349247600,1.287690
1349190000,1.296760
1349118000,1.287680
1349100000,1.293810
1349046000,1.280320
1348848000,1.289070
1348844400,1.283870
1348822800,1.295960
1348758000,1.282900
1348747200,1.289100
1348740000,1.284450
1348725600,1.289970
1348671600,1.283500
1348650000,1.288850
1348646400,1.284720
1348585200,1.297060
1348552800,1.288590
1348538400,1.295280
1348488000,1.289040
1348484400,1.293540
1348473600,1.289600
1348470000,1.297240
1348452000,1.292740
1348232400,1.304320
1348225200,1.296490
1348218000,1.304760
1348210800,1.295500
1348207200,1.300350
1348146000,1.291890
1348128000,1.298400
1348124400,1.294090
1348070400,1.307520
1348056000,1.299300
1348030800,1.308460
1347991200,1.302860
1347886800,1.317140
1347883200,1.308280
1347847200,1.314030
1347642000,1.309750
1347631200,1.316810
1347624000,1.307920
1347620400,1.312070
1347552000,1.285790
1347516000,1.293070
1347458400,1.287600
1347444000,1.293610
1347361200,1.276740
1347346800,1.281820
1347310800,1.275460
1347048000,1.281710
1346936400,1.256110
1346929200,1.265050
1346832000,1.250150
1346767200,1.259800
1346763600,1.255800
1346724000,1.262750
1346428800,1.255750
1346421600,1.263720
1346335200,1.248700
1346317200,1.256350
1346248800,1.251830
1346230800,1.257290
1346223600,1.253200
1346166000,1.257630
1346115600,1.246500
1346068800,1.253510
1346050800,1.248980
1345820400,1.256140
1345809600,1.248100
1345734000,1.258920
1345636800,1.243100
1345561200,1.248720
1345464000,1.229480
1345446000,1.236850
1345212000,1.228850
1345194000,1.238180
1345096800,1.225580
1345075200,1.230580
1345039200,1.226350
1344927600,1.238510
1344902400,1.232430
1344866400,1.237320
1344819600,1.226000
1344607200,1.231620
1344603600,1.224120
1344542400,1.230740
1344524400,1.226670
1344474000,1.238660
1344430800,1.232650
1344340800,1.244170
1344330000,1.239450
1344322800,1.243250
1344319200,1.237570
1344265200,1.242920
1344240000,1.234130
1344207600,1.244290
1343995200,1.221900
1343991600,1.229220
1343919600,1.213340
1343908800,1.240340
1343865600,1.221700
1343829600,1.232540
1343822400,1.228450
1343804400,1.233620
1343782800,1.228000
1343746800,1.232930
1343739600,1.226900
1343736000,1.231830
1343721600,1.224800
1343700000,1.228930
1343649600,1.222460
1343415600,1.232380
1343412000,1.228010
1343408400,1.238990
1343376000,1.224110
1343368800,1.231430
1343347200,1.227000
1343311200,1.232880
1343293200,1.211720
1343239200,1.216310
1343228400,1.211300
1343214000,1.216970
1343145600,1.204190
1343134800,1.211440
1343131200,1.207700
1343059200,1.214420
1343044800,1.206690
1343041200,1.213840
1343026800,1.208180
1342796400,1.218100
1342789200,1.214430
1342713600,1.228880
1342702800,1.222870
1342692000,1.231950
1342684800,1.226210
1342681200,1.232300
1342609200,1.221650
1342569600,1.230620
1342533600,1.218850
1342515600,1.231620
1342504800,1.227580
1342486800,1.231290
1342440000,1.217500
1342386000,1.227140
1342184400,1.216200
1342170000,1.221810
1342094400,1.216690
1342029600,1.227400
1342018800,1.222570
1341993600,1.229640
1341932400,1.223500
1341910800,1.233360
1341903600,1.228060
1341849600,1.232360
1341842400,1.227670
1341835200,1.231650
1341784800,1.225560
1341604800,1.229980
1341597600,1.225960
1341561600,1.240110
1341493200,1.236350
1341327600,1.262700
1341316800,1.255860
1341295200,1.261390
1341237600,1.256790
1341219600,1.266720
1341208800,1.261130
1341176400,1.267870
1341000000,1.264050
1340971200,1.269240
1340956800,1.255270
1340953200,1.260910
1340946000,1.256420
1340938800,1.262700
1340906400,1.241330
1340881200,1.246150
1340870400,1.240710
1340852400,1.252390
1340809200,1.244500
1340766000,1.250790
1340722800,1.244100
1340719200,1.249940
1340712000,1.245550
1340697600,1.253000
1340622000,1.247090
1340388000,1.257230
1340377200,1.252170
1340373600,1.258300
1340348400,1.251880
1340276400,1.269850
1340262000,1.264200
1340222400,1.270780
1340218800,1.265120
1340211600,1.274250
1340208000,1.263760
1340200800,1.272350
1340150400,1.266150
1340125200,1.273020
1340092800,1.256860
1340089200,1.262020
1340038800,1.255620
1340013600,1.265900
1340006400,1.261840
1339999200,1.272470
1339981200,1.267260
1339970400,1.274740
1339765200,1.259170
1339732800,1.264630
1339664400,1.254150
1339599600,1.260980
1339592400,1.251500
1339588800,1.256060
1339552800,1.247350
1339538400,1.251600
1339509600,1.244250
1339495200,1.252870
1339488000,1.246860
1339484400,1.252170
1339452000,1.245000
1339419600,1.256610
1339412400,1.252780
1339365600,1.266790
1339160400,1.243530
1339088400,1.261430
1339081200,1.254500
1339074000,1.262490
1339052400,1.253980
1339012800,1.258510
1338984000,1.244110
1338969600,1.252750
1338962400,1.247770
1338955200,1.251630
1338912000,1.242590
1338904800,1.246910
1338894000,1.240980
1338854400,1.254180
1338768000,1.238560
1338757200,1.244210
1338577200,1.240220
1338573600,1.244810
1338570000,1.238330
1338566400,1.242230
1338559200,1.236070
1338555600,1.245590
1338552000,1.228750
1338526800,1.236590
1338512400,1.232320
1338480000,1.239510
1338476400,1.233630
1338454800,1.242810
1338422400,1.235750
1338375600,1.247060
1338372000,1.242380
1338321600,1.250990
1338307200,1.246060
1338278400,1.257410
1338249600,1.250900
1338184800,1.262400
1337950800,1.249600
1337932800,1.260250
1337914800,1.251820
1337871600,1.260830
1337868000,1.256300
1337864400,1.261930
1337846400,1.251540
1337839200,1.259590
1337814000,1.255480
1337799600,1.260280
1337788800,1.254480
1337778000,1.268680
1337760000,1.261430
1337738400,1.268540
1337731200,1.264500
1337695200,1.277700
1337688000,1.273770
1337626800,1.282400
1337605200,1.272500
1337562000,1.281250
1337554800,1.274800
1337371200,1.279360
1337320800,1.264150
1337299200,1.270800
1337288400,1.266190
1337274000,1.273390
1337270400,1.269200
1337263200,1.273680
1337252400,1.266640
1337216400,1.274890
1337198400,1.270120
1337184000,1.275400
1337180400,1.268710
1337169600,1.275850
1337158800,1.269590
1337155200,1.274100
1337151600,1.268110
1337065200,1.286860
1337043600,1.281380
1336744800,1.295720
1336698000,1.290450
1336658400,1.297880
1336647600,1.292400
1336633200,1.296780
1336597200,1.292360
1336582800,1.297090
1336572000,1.291070
1336496400,1.304240
1336489200,1.298230
1336428000,1.306520
1336341600,1.295430
1336136400,1.317800
1336132800,1.311430
1336053600,1.317980
1336046400,1.309500
1335978000,1.316740
1335960000,1.312140
1335898800,1.324370
1335880800,1.320390
1335877200,1.328330
1335780000,1.320780
1335528000,1.326980
1335510000,1.315700
1335448800,1.325410
1335441600,1.319800
1335423600,1.326250
1335376800,1.317340
1335348000,1.323580
1335189600,1.310450
1334952000,1.322630
1334833200,1.306910
1334822400,1.316470
1334750400,1.305720
1334674800,1.315600
1334671200,1.310340
1334653200,1.317200
1334642400,1.309000
1334599200,1.314760
1334556000,1.299450
1334250000,1.321250
1334235600,1.313380
1334228400,1.317600
1334214000,1.310200
1334210400,1.315000
1334167200,1.309350
1334138400,1.315640
1334134800,1.309000
1334127600,1.313260
1334070000,1.305380
1334059200,1.313760
1334052000,1.305900
1334019600,1.314400
1333933200,1.303280
1333713600,1.311220
1333630800,1.303500
1333605600,1.316420
1333544400,1.310720
1333465200,1.334180
1333461600,1.329900
1333443600,1.336710
1333371600,1.327770
1333353600,1.338030
1333335600,1.333090
1333317600,1.337600
1333116000,1.330950
1333108800,1.336720
1333094400,1.332420
1333087200,1.337630
1333022400,1.325170
1333000800,1.334510
1332943200,1.327720
1332921600,1.337270
1332878400,1.331210
1332838800,1.338510
1332831600,1.332700
1332788400,1.336740
1332752400,1.319150
1332716400,1.328450
1332511200,1.322050
1332493200,1.329300
1332406800,1.313330
1332399600,1.325440
1332342000,1.317850
1332316800,1.328450
1332244800,1.317200
1332169200,1.326480
1332144000,1.314160
1331906400,1.318690
1331892000,1.304860
1331830800,1.311920
1331773200,1.300350
1331722800,1.309000
1331704800,1.303070
1331650800,1.312220
1331643600,1.305180
1331604000,1.319110
1331528400,1.307880
1331236800,1.329100
1331215200,1.322470
1331211600,1.327370
1331132400,1.309590
1331114400,1.316360
1331053200,1.310290
1330959600,1.324050
1330938000,1.315970
1330614000,1.333690
1330606800,1.328200
1330592400,1.334940
1330588800,1.330500
1330578000,1.335600
1330545600,1.331450
1330524000,1.346870
1330513200,1.342150
1330491600,1.348530
1330441200,1.338840
1330416000,1.346220
1330351200,1.336580
1330106400,1.348570
1330005600,1.326950
1329987600,1.334190
1329922800,1.321170
1329897600,1.326350
1329872400,1.321100
1329840000,1.327540
1329822000,1.319800
1329814800,1.329120
1329807600,1.323220
1329804000,1.328900
1329796800,1.324830
1329793200,1.329260
1329789600,1.318670
1329742800,1.327660
1329724800,1.318190
1329692400,1.323700
1329512400,1.313790
1329487200,1.319710
1329476400,1.312910
1329469200,1.316900
1329458400,1.311490
1329422400,1.315800
1329393600,1.297430
1329314400,1.311060
1329310800,1.306670
1329289200,1.319030
1329246000,1.307960
1329213600,1.321550
1329199200,1.312700
1329120000,1.328360
1329091200,1.320670
1329087600,1.326000
1328878800,1.315530
1328864400,1.328420
1328860800,1.323860
1328803200,1.331320
1328799600,1.326840
1328796000,1.332100
1328788800,1.323400
1328767200,1.331230
1328742000,1.321410
1328720400,1.327580
1328716800,1.322050
1328688000,1.328810
1328616000,1.309560
1328608800,1.316210
1328605200,1.312080
1328598000,1.316730
1328583600,1.308890
1328547600,1.314130
1328533200,1.302750
1328529600,1.308080
1328518800,1.303000
1328515200,1.309780
1328511600,1.305290
1328295600,1.316730
1328277600,1.306580
1328274000,1.320500
1328230800,1.311440
1328198400,1.318640
1328184000,1.308500
1328176800,1.319180
1328173200,1.312100
1328144400,1.319660
1328122800,1.314500
1328112000,1.321780
1328104800,1.315050
1328097600,1.320230
1328079600,1.302590
1328040000,1.309250
1328025600,1.304150
1328000400,1.321310
1327932000,1.307650
1327698000,1.323370
1327669200,1.309300
1327658400,1.315990
1327622400,1.307740
1327590000,1.318370
1327518000,1.304290
1327514400,1.310280
1327492800,1.293070
1327482000,1.305150
1327413600,1.295300
1327388400,1.303760
1327374000,1.298700
1327334400,1.305230
1327269600,1.287550
1327078800,1.294970
1327064400,1.288680
1327042800,1.298580
1326985200,1.287460
1326974400,1.292590
1326895200,1.280000
1326891600,1.284580
1326888000,1.277860
1326880800,1.284440
1326873600,1.273360
1326870000,1.280720
1326808800,1.271100
1326801600,1.280800
1326754800,1.264800
1326729600,1.268730
1326708000,1.264200
1326704400,1.268100
1326675600,1.262570
1326484800,1.268800
1326477600,1.264890
1326470400,1.269500
1326466800,1.262370
1326434400,1.287800
1326384000,1.279650
1326380400,1.283850
1326373200,1.271400
1326369600,1.277720
1326297600,1.266150
1326286800,1.273200
1326283200,1.268050
1326272400,1.278930
1326243600,1.272850
1326200400,1.281780
1326193200,1.276310
1326189600,1.280880
1326182400,1.274200
1326175200,1.279630
1326124800,1.272000
1326117600,1.276690
1326114000,1.272550
1326103200,1.278500
1326063600,1.266500
1325836800,1.281240
1325826000,1.276280
1325696400,1.295460
1325689200,1.289700
1325664000,1.307260
1325646000,1.302210
1325613600,1.307650
1325595600,1.301140
1325588400,1.305890
1325516400,1.291690
1325494800,1.297100
1325469600,1.292000
1325257200,1.299840
1325232000,1.290330
1325196000,1.296490
1325160000,1.285740
1325142000,1.294290
1325116800,1.288730
1325098800,1.295420
1325091600,1.291160
1324980000,1.308300
1324940400,1.304240
1324904400,1.308170
1324652400,1.302580
1324620000,1.309530
1324562400,1.301700
1324555200,1.308010
1324548000,1.303920
1324540800,1.311910
1324512000,1.303320
1324486800,1.308340
1324479600,1.302480
1324461600,1.319700
1324396800,1.306330
1324389600,1.313150
1324324800,1.298780
1324299600,1.304350
1324263600,1.298250
1324069200,1.304430
1324054800,1.299440
1324040400,1.308400
1324022400,1.300360
1323997200,1.304400
1323961200,1.298170
1323954000,1.304990
1323939600,1.295690
1323936000,1.303810
1323874800,1.294590
1323867600,1.300400
1323864000,1.296470
1323856800,1.306400
1323849600,1.300430
1323842400,1.305300
1323806400,1.300830
1323802800,1.309940
1323792000,1.305640
1323774000,1.323660
1323766800,1.316690
1323763200,1.321430
1323730800,1.316060
1323446400,1.339050
1323439200,1.331700
1323428400,1.343360
1323414000,1.328110
1323374400,1.337430
1323360000,1.328880
1323331200,1.342970
1323266400,1.335030
1323241200,1.345330
1323180000,1.336050
1323169200,1.342770
1323158400,1.333270
1323093600,1.348600
1322841600,1.336290
1322830800,1.354730
1322762400,1.344280
1322744400,1.352100
1322737200,1.346020
1322733600,1.350520
1322726400,1.341650
1322712000,1.347310
1322679600,1.342070
1322661600,1.353240
1322654400,1.328620
1322650800,1.333720
1322636400,1.325930
1322614800,1.335840
1322600400,1.330610
1322586000,1.336980
1322575200,1.329410
1322560800,1.344180
1322557200,1.331460
1322542800,1.337280
1322524800,1.328550
1322488800,1.339600
1322485200,1.334700
1322474400,1.339860
1322463600,1.327250
1322449200,1.333460
1322438400,1.327980
1322434800,1.332600
1322244000,1.322140
1322233200,1.329700
1322226000,1.321210
1322136000,1.340910
1322128800,1.335350
1322125200,1.341130
1322074800,1.332000
1322067600,1.336700
1322064000,1.332670
1322056800,1.341310
1322049600,1.337180
1321981200,1.354160
1321977600,1.348270
1321974000,1.353220
1321966800,1.348250
1321959600,1.356810
1321952400,1.351190
1321948800,1.355430
1321934400,1.346900
1321894800,1.354050
1321873200,1.342950
1321639200,1.353820
1321635600,1.349500
1321617600,1.361380
1321603200,1.348230
1321599600,1.353270
1321574400,1.344680
1321542000,1.353990
1321520400,1.343650
1321509600,1.351790
1321484400,1.342160
1321466400,1.355230
1321462800,1.349800
1321459200,1.354060
1321448400,1.346000
1321444800,1.351980
1321441200,1.345500
1321437600,1.355660
1321423200,1.342850
1321380000,1.355670
1321372800,1.349610
1321365600,1.357330
1321354800,1.351090
1321300800,1.364410
1321290000,1.359100
1321221600,1.380900
1321041600,1.373570
1321030800,1.379470
1321009200,1.361500
1320998400,1.366790
1320955200,1.357630
1320948000,1.363420
1320944400,1.358300
1320940800,1.362630
1320937200,1.354970
1320930000,1.365270
1320922800,1.356460
1320919200,1.362880
1320908400,1.348350
1320901200,1.355850
1320883200,1.351400
1320854400,1.360830
1320847200,1.355220
1320800400,1.385840
1320775200,1.376600
1320764400,1.384350
1320739200,1.372430
1320696000,1.378460
1320685200,1.372650
1320674400,1.381300
1320670800,1.372210
1320663600,1.378660
1320660000,1.368080
1320616800,1.383080
1320433200,1.375860
1320426000,1.380300
1320415200,1.371080
1320408000,1.386770
1320393600,1.378760
1320390000,1.383550
1320375600,1.378710
1320339600,1.385430
1320328800,1.365920
1320321600,1.383470
1320303600,1.365640
1320296400,1.371760
1320285600,1.366480
1320256800,1.379750
1320253200,1.371250
1320246000,1.382770
1320242400,1.377370
1320238800,1.382710
1320228000,1.375090
1320224400,1.380240
1320188400,1.363570
1320166800,1.376360
1320159600,1.364600
1320156000,1.370050
1320148800,1.360760
1320138000,1.373810
1320134400,1.367470
1320112800,1.385880
1320109200,1.381300
1320105600,1.387100
1320087600,1.382830
1320080400,1.395280
1320076800,1.390550
1320066000,1.402680
1320062400,1.396920
1320058800,1.402150
1320055200,1.397800
1320048000,1.405340
